review_id,review_title,review_date,review_rating,review_content,review_location
64a9119bf9078e5bbb5a44ad,Absolutely delighted,2023-06-22,5,"Absolutely delighted with my purchase.  The price was very competitive which initially appealed but I had never purchased from them before so was a little dubious. The product was shipped quickly. I was kept informed of the order and all was packed very well, even the courier was friendly amd helpful couldn't be more pleased.",GB
64a7e55b2844d36092fcb8cb,Great value for money,2023-06-09,5,"Recently bought the Life Timber lounge set with adjustable table. Very impressed with the quality, design and comfort. Would recommend this product and Garden4less who offer keen prices.",GB
64a7dd1ecd7de1843d9cd1c7,Great Price for a quality box.,2023-07-07,5,"Great Price for a quality box.Very easy to assemble - took me about 20 mins.Keeps cushions, etc. dry.",GB
64a409813c876076ea48e110,Received faulty garden set in May.,2023-07-04,1,"Received faulty garden set in May.. have contacted the company many times and just being fobbed off. Cannot use one of the seat cushions as badly stitched and one of the chair legs have started unravelling, ( woven) Hartman Bistro set, it's now July and still no response.Next step Trading Standards?They suggested I contact them via phone which I did 10 days ago..empty promises..obviously still not interested in my faulty garden set, very keen to take my money…very upset and disappointed…really do need to take this further…",GB
64a3e7b49f51fc72499cce45,Fantastic service,2023-06-01,5,Fantastic service - so pleased with my little table that matches my other garden furniture 💖,GB
64a3216ce327c02c8e93b690,Great value for money and easy to…,2023-05-23,5,Great value for money and easy to arrange delivery.,GB
64a2e3e457b9062d57eb81b1,Really good new garden bench,2023-06-10,4,Really good new garden bench. Prices was good as was the delivery,GB
64a2caa03d4ca79576e47600,Great Service and Price,2023-05-16,5,Ordered and delivered on time. Delivery guy was friendly and helpful,GB
64a1ace55fa25caae62e5267,I already had some of this furniture so…,2023-05-24,4,I already had some of this furniture so I knew the quality to be expected and was not disappointed. Easy to order and delivered when expected. Would have given 5 stars but for the pallet delivery! As 70 + pensioners this was a challenge to move.,GB
64a07ca275cc2ee346d7c4d8,"Great Gazebo well made and robust,at a…",2023-06-15,5,"Great Gazebo well made and robust,at a great price. Easy to assemble clear instructions.",GB
64a0005e2d558d089a33cc19,Fabulous table,2023-06-08,5,Table is fabulous fits perfectly where I wanted it. Packaged well. The cover is as expected. I thought it was overpriced but it’s easy to use and will protect my sofa. So good value. Delivered exactly when expected.,GB
649f2921226dc60b07300ba6,It does what it should!!,2023-06-29,4,,GB
649ab546263df6c4674e56f9,We bought a Hartman Heritage Tuscan 6…,2023-06-12,2,"We bought a Hartman Heritage Tuscan 6 Seater Elliptical Dining Set in Ash / Slate.  While the seating is OK it is definitely not worth £2,600 and not even £2,049 at the discounted price.  Moreover, the quality of the cushions are shocking, with the seating foam now collapsed after two weeks.  On ordering and paying for a named date we asked for some kind of tracking and the attitude over the phone was very disappointing.  'Nothing we can do... sit an wait'.  Even with my small company you can track our items.  The packing was something to be admired, thrown onto pallets and lightly tied with clingfilm.  While we are going to keep the items and find new cushions we won't return to this business.",GB
649aabcfaafd0424307c61cc,good company poor product,2023-05-22,1,garden4less were good and delivered on time the quality of the product is shocking the feet don't fit properly holes don't line up for the bolts to go through this will not last more then a couple of years defiantly not worth the money !!!!!,GB
649aabb1edc28d2ced922ea5,Need to exchange faulty Hozelock Auto…,2023-06-23,1,"Need to exchange faulty Hozelock Auto reel where manufacturer cannot be bothered to make internal hose connection correctly - total incompetence. This is a common problem with manufacture. Promised replacement this week but not yet dispatched. Shockingly poor service, so far needed 3 emails and 2 phone calls. So it is a busy time of year, we are all busy",GB
649a9a1deac75340b37d841b,A well designed Shed.,2023-06-26,5,"Shed arrived well packaged. On opening it was neat and tide, every part was labelled and identified, well impressed. Constructing the shed was easy with the detailed manual, my daughter and I had the shed erected and finished in 4 hours. Looks great and is really sturdy. Thank you.",GB
649975e9530e0f079ae2f593,Fabulous product exactly what we wanted…,2023-06-23,5,Fabulous product exactly what we wanted quick service and very helpful delivery driver,GB
64971af4f3116c01a7e1d7ff,Delivery team were really helpful.,2023-05-19,4,"Delivery team were really helpful.Arrived on time.Goods had a small fault which I managed to rectify without contacting the supplier.Covers can be marked quite easily, so must be kept out of rain etc. but are removable.",GB
64956f4588cd295f0c224e75,The storage box isn't too bad but the lid holds rain water as it dips in the middle!,2023-05-19,3,"The storage box isn't too bad but the box was badly damaged and one of the small stiffening gussets in the top was broken. I did report it along with photographs of the damaged part and the box. Somebody did Email me and asked if I wanted the part replacing and I said there was no point as it would probably get damaged in transit! The box wasn't secure in the courier's van, it was thrown on top of other goods and more goods were on top of it. The Courier just dragged it out. I never heard from your Customer Service again, not even an apology.",GB
64956bcc770ece2bad463383,Competitive pricing and good service!,2023-06-23,5,Bought a garden set with parasol and base (best price!).  The set arrived well packaged and on time - unfortunately the base had been missed from the order.  Had to hold for just a little while on the phone for customer service - but it’s summer and they’re understandably busy - explained the issue. No proof was required - just my word. Email confirming base would be delivered the following day was received within an hour and the base duly arrived.  Mistakes happen - could not have done more to rectify asap.,GB
64945f9aa358c47958576064,Offered a competitive price for goods,2023-04-20,5,Offered a competitive price for goods.Held the delivery until I was ready to receive.When one of the items was missing they despatched a replacement straight away.,GB
64943ceca5fa78fcbbe4f85f,Terrible aftersales,2023-06-22,1,Be very wary ordering from this company. When an item is delivered damaged with missing parts they are useless at responding. I was ignored for a week until I lodged a paypal claim. Now I've also provided video of delivery showing the parcel open/insecure theyre hesitating in responding again.The UK summer isn't long enough to spend wasting it with such poor after sales.,GB
6494175e3f48baf06f48c5b3,What more could you want?,2023-05-20,5,"Best price, shortest delivery, great service.",GB
6490688d5f1eea630619e807,Hartman 6 seater table & parasol,2023-06-01,5,"Well informed of day and time slot for delivery. Brilliant product, well packed and good quality.Priced competitively. Only disappointment was I couldn't buy a matching side table and had to go to another company.",GB
